code,market,name,price,last_close,open,high,low,change_amt,change_pct,turnover_pct,pe_ttm,pb,mcap_yi,float_mcap_yi,limit_up,limit_down,vol_ratio,pe_static,amplitude_pct,amount_wan,update_time
000712,sz,锦龙股份,9.55,8.96,8.88,9.86,8.80,0.59,6.58,7.04,23.54,3.20,85.57,,9.86,8.06,-13.42,9.86,85.54,30.18,2026-06-16T18:29:47.722653
000713,sz,国投丰乐,5.81,5.94,5.91,5.92,5.79,-0.13,-2.19,0.83,77.48,1.48,46.38,,6.53,5.35,-17.00,5.92,35.67,70.25,2026-06-16T18:29:47.722653
000715,sz,中兴商业,4.88,4.95,4.95,4.95,4.82,-0.07,-1.41,1.80,23.04,1.32,26.37,,5.45,4.46,-19.00,4.95,23.73,23.09,2026-06-16T18:29:47.722653
000716,sz,黑芝麻,4.64,4.66,4.62,4.69,4.47,-0.02,-0.43,3.04,-203.49,1.38,34.93,,5.13,4.19,-17.29,4.69,34.28,-73.06,2026-06-16T18:29:47.722653
000717,sz,中南股份,2.14,2.16,2.15,2.16,2.12,-0.02,-0.93,0.53,-4.81,0.78,51.87,,2.38,1.94,-23.30,2.16,51.86,-4.50,2026-06-16T18:29:47.722653
000718,sz,苏宁环球,1.94,1.99,1.99,1.99,1.93,-0.05,-2.51,2.50,-251.96,0.64,58.87,,2.19,1.79,-13.39,1.99,44.27,316.60,2026-06-16T18:29:47.722653
000719,sz,中原传媒,12.27,12.27,12.22,12.39,12.05,0.00,0.00,1.17,9.12,1.01,125.55,,13.50,11.04,-6.12,12.39,81.86,9.13,2026-06-16T18:29:47.722653
000720,sz,新能泰山,4.41,4.25,4.25,4.47,4.14,0.16,3.76,5.30,-11.14,2.95,55.41,,4.68,3.83,9.98,4.47,55.41,-12.07,2026-06-16T18:29:47.722653
000721,sz,西安饮食,6.07,6.11,6.11,6.12,5.99,-0.04,-0.65,1.10,-23.81,27.46,34.84,,6.72,5.50,-26.42,6.12,31.10,-23.81,2026-06-16T18:29:47.722653
000722,sz,湖南发展,15.04,15.41,15.28,15.31,15.03,-0.37,-2.40,5.53,106.12,2.16,85.93,,16.95,13.87,10.59,15.31,69.81,119.12,2026-06-16T18:29:47.722653
000723,sz,美锦能源,3.94,3.93,3.92,4.00,3.79,0.01,0.25,2.07,-15.76,1.40,173.50,,4.32,3.54,-25.94,4.00,173.16,-15.45,2026-06-16T18:29:47.722653
000725,sz,京东方Ａ,6.10,5.92,5.93,6.23,5.86,0.18,3.04,7.36,37.98,1.66,2259.70,,6.51,5.33,45.24,6.23,2157.40,38.58,2026-06-16T18:29:47.996485
000726,sz,鲁  泰Ａ,5.84,5.90,5.90,5.90,5.80,-0.06,-1.02,0.64,8.86,0.49,47.74,,6.49,5.31,-21.61,5.90,34.42,8.04,2026-06-16T18:29:47.996485
000727,sz,冠捷科技,2.87,2.70,2.66,2.92,2.64,0.17,6.30,7.49,-14.48,7.21,130.00,,2.97,2.43,3.61,2.92,130.00,-16.57,2026-06-16T18:29:47.996485
000728,sz,国元证券,7.22,7.16,7.15,7.24,7.10,0.06,0.84,0.96,13.54,0.81,315.06,,7.88,6.44,-8.95,7.24,315.06,12.99,2026-06-16T18:29:47.996485
000729,sz,燕京啤酒,10.95,11.36,11.24,11.27,10.94,-0.41,-3.61,2.03,17.35,1.96,308.63,,12.50,10.22,-16.09,11.27,274.80,18.38,2026-06-16T18:29:47.996485
000731,sz,四川美丰,5.81,5.90,5.90,5.90,5.79,-0.09,-1.53,0.84,-22.51,0.84,31.89,,6.49,5.31,-23.75,5.90,31.89,-26.16,2026-06-16T18:29:47.996485
000733,sz,振华科技,56.34,51.88,53.79,57.07,53.40,4.46,8.60,16.16,31.77,1.98,312.22,,57.07,46.69,14.26,57.07,312.18,30.45,2026-06-16T18:29:47.996485
000735,sz,罗 牛 山,5.26,5.22,5.21,5.31,5.08,0.04,0.77,1.67,-298.59,1.47,60.57,,5.74,4.70,-28.77,5.31,60.54,39.39,2026-06-16T18:29:47.996485
000736,sz,中交发展,4.62,4.20,4.32,4.62,4.23,0.42,10.00,2.31,-2.85,2.85,34.52,,4.62,3.78,-12.17,4.62,34.52,-2.02,2026-06-16T18:29:47.996485
000737,sz,北方铜业,14.71,15.06,14.80,14.95,14.66,-0.35,-2.32,4.02,27.08,3.77,280.18,,16.57,13.55,2.08,14.95,280.16,35.44,2026-06-16T18:29:47.996485
000738,sz,航发控制,19.03,18.99,19.00,19.12,18.78,0.04,0.21,1.44,79.65,1.99,250.28,,20.89,17.09,-18.74,19.12,250.28,74.84,2026-06-16T18:29:47.996485
000739,sz,普洛药业,16.35,16.46,16.39,16.50,16.15,-0.11,-0.67,0.52,21.25,3.01,189.41,,18.11,14.81,-9.46,16.50,189.33,21.27,2026-06-16T18:29:47.996485
000750,sz,国海证券,3.73,3.73,3.70,3.76,3.68,0.00,0.00,1.00,28.84,1.04,238.20,,4.10,3.36,-8.13,3.76,216.20,30.97,2026-06-16T18:29:47.996485
000751,sz,锌业股份,5.26,5.39,5.30,5.32,5.21,-0.13,-2.41,6.42,74.95,2.31,84.98,,5.93,4.85,-10.54,5.32,74.16,124.70,2026-06-16T18:29:47.996485
000752,sz,*ST西发,8.72,9.00,9.00,9.00,8.70,-0.28,-3.11,1.77,15.90,3.70,23.00,,9.45,8.55,-17.50,9.00,23.00,15.97,2026-06-16T18:29:47.996485
000753,sz,漳州发展,5.07,5.05,5.06,5.11,4.98,0.02,0.40,1.53,74.46,1.83,50.27,,5.56,4.55,-25.22,5.11,50.27,77.34,2026-06-16T18:29:47.996485
000755,sz,山西高速,4.69,4.68,4.68,4.76,4.66,0.01,0.21,0.28,14.63,1.22,68.82,,5.15,4.21,-14.26,4.76,68.82,14.79,2026-06-16T18:29:47.996485
000756,sz,新华制药,12.31,12.49,12.48,12.48,12.28,-0.18,-1.44,0.69,32.77,1.60,85.76,,13.74,11.24,-19.38,12.48,61.41,29.58,2026-06-16T18:29:47.996485
000757,sz,浩物股份,3.78,3.87,3.88,3.88,3.65,-0.09,-2.33,3.13,42.09,1.25,20.14,,4.26,3.48,-27.72,3.88,20.14,42.17,2026-06-16T18:29:47.996485
000758,sz,中色股份,7.11,7.22,7.10,7.18,7.01,-0.11,-1.52,4.14,29.01,2.27,141.52,,7.94,6.50,0.14,7.18,140.97,29.76,2026-06-16T18:29:47.996485
000759,sz,中百集团,6.21,5.95,5.93,6.50,5.89,0.26,4.37,18.12,-4.31,5.68,41.14,,6.55,5.36,5.08,6.50,40.72,-4.30,2026-06-16T18:29:47.996485
000761,sz,本钢板材,2.37,2.38,2.36,2.41,2.33,-0.01,-0.42,0.42,-2.29,1.64,97.37,,2.62,2.14,-32.09,2.41,87.89,-2.47,2026-06-16T18:29:47.996485
000762,sz,西藏矿业,30.38,30.56,29.97,30.80,29.35,-0.18,-0.59,4.82,7145.39,5.38,158.22,,33.62,27.50,10.55,30.80,158.22,-523.73,2026-06-16T18:29:47.996485
000766,sz,通化金马,24.52,25.11,24.87,24.99,24.00,-0.59,-2.35,1.96,744.46,10.22,236.98,,27.62,22.60,15.61,24.99,236.87,691.19,2026-06-16T18:29:47.996485
000767,sz,晋控电力,4.93,4.91,4.92,5.02,4.82,0.02,0.41,8.06,76.49,2.51,151.69,,5.40,4.42,32.88,5.02,143.57,77.33,2026-06-16T18:29:47.996485
000768,sz,中航西飞,21.13,21.63,21.39,21.87,21.09,-0.50,-2.31,1.53,52.99,2.61,587.54,,23.79,19.47,-20.77,21.87,586.66,51.04,2026-06-16T18:29:47.996485
000776,sz,广发证券,21.50,20.83,20.81,21.55,20.68,0.67,3.22,1.96,10.75,1.22,1682.34,,22.91,18.75,10.43,21.55,1269.37,12.28,2026-06-16T18:29:47.996485
000777,sz,中核科技,19.87,18.06,19.87,19.87,19.87,1.81,10.02,1.20,48.41,3.10,76.19,,19.87,16.25,-19.94,19.87,76.18,44.84,2026-06-16T18:29:47.996485
000778,sz,新兴铸管,4.07,4.08,4.07,4.08,3.97,-0.01,-0.25,1.33,16.01,0.61,161.30,,4.49,3.67,-14.85,4.08,158.47,17.03,2026-06-16T18:29:47.996485
000779,sz,甘咨询,7.73,7.69,7.70,7.74,7.39,0.04,0.52,1.84,23.60,0.90,35.93,,8.46,6.92,-18.46,7.74,35.93,24.12,2026-06-16T18:29:47.996485
000782,sz,恒申新材,7.68,7.55,7.55,7.79,7.46,0.13,1.72,5.58,-32.95,3.26,52.73,,8.31,6.80,33.33,7.79,40.56,-34.37,2026-06-16T18:29:47.996485
000783,sz,长江证券,7.97,7.92,7.85,8.04,7.83,0.05,0.63,2.54,10.49,1.25,440.75,,8.71,7.13,11.94,8.04,440.75,11.92,2026-06-16T18:29:47.996485
000785,sz,居然智家,2.26,2.31,2.29,2.30,2.24,-0.05,-2.16,1.11,-12.25,0.74,140.73,,2.54,2.08,-20.14,2.30,131.18,-14.09,2026-06-16T18:29:47.996485
000786,sz,北新建材,20.56,20.91,20.90,20.92,20.53,-0.35,-1.67,0.62,12.20,1.31,349.98,,23.00,18.82,-20.76,20.92,347.36,12.04,2026-06-16T18:29:47.996485
000788,sz,北大医药,5.44,5.48,5.49,5.53,5.39,-0.04,-0.73,2.38,50.47,2.18,32.42,,6.03,4.93,-10.38,5.53,32.42,39.12,2026-06-16T18:29:47.996485
000789,sz,万年青,4.21,4.25,4.25,4.25,4.19,-0.04,-0.94,0.39,-126.60,0.53,33.57,,4.68,3.83,-26.36,4.25,33.57,115.70,2026-06-16T18:29:47.996485
000790,sz,华神科技,3.70,3.72,3.75,3.76,3.62,-0.02,-0.54,2.46,-7.61,3.21,23.08,,4.09,3.35,-11.69,3.76,23.04,-7.20,2026-06-16T18:29:47.996485
000791,sz,甘肃能源,9.28,8.44,8.83,9.28,8.76,0.84,9.95,2.40,14.62,2.03,301.03,,9.28,7.60,17.92,9.28,179.63,14.67,2026-06-16T18:29:47.996485
000792,sz,盐湖股份,31.15,32.03,31.65,31.79,30.80,-0.88,-2.75,1.98,15.98,3.69,1648.32,,35.23,28.83,-12.50,31.79,1648.31,19.45,2026-06-16T18:29:47.996485
000793,sz,*ST华闻,2.66,2.61,2.65,2.67,2.61,0.05,1.92,1.43,-34.56,173.54,53.13,,2.74,2.48,-5.00,2.67,52.16,-34.00,2026-06-16T18:29:47.996485
000795,sz,英洛华,9.67,9.28,9.20,9.80,9.17,0.39,4.20,5.13,43.09,4.38,107.94,,10.21,8.35,2.56,9.80,107.94,43.18,2026-06-16T18:29:47.996485
000796,sz,凯撒旅业,4.46,4.42,4.41,4.48,4.33,0.04,0.90,2.41,202.37,7.87,71.53,,4.86,3.98,-17.10,4.48,59.35,255.45,2026-06-16T18:29:47.996485
000797,sz,中国武夷,2.42,2.44,2.44,2.45,2.38,-0.02,-0.82,1.50,-7.58,0.82,38.01,,2.68,2.20,-17.97,2.45,38.01,-8.43,2026-06-16T18:29:47.996485
000798,sz,中水渔业,7.73,7.77,7.76,7.77,7.59,-0.04,-0.51,1.61,38.40,6.98,28.28,,8.55,6.99,-26.80,7.77,28.28,33.77,2026-06-16T18:29:47.996485
000799,sz,酒鬼酒,38.34,38.86,38.51,38.63,37.81,-0.52,-1.34,2.87,-383.50,3.30,124.58,,42.75,34.97,-17.41,38.63,124.57,-366.93,2026-06-16T18:29:47.996485
000800,sz,一汽解放,6.05,6.20,6.15,6.16,6.01,-0.15,-2.42,0.52,37.46,1.12,297.74,,6.82,5.58,-10.77,6.16,297.71,41.09,2026-06-16T18:29:47.996485
000801,sz,四川九洲,11.99,12.28,12.21,12.24,11.74,-0.29,-2.36,2.22,70.80,3.91,121.86,,13.51,11.05,-20.60,12.24,121.81,68.02,2026-06-16T18:29:47.996485
000802,sz,北京文化,4.13,4.42,4.41,4.41,4.03,-0.29,-6.56,7.41,-14.08,4.84,29.57,,4.86,3.98,0.49,4.41,29.55,-7.26,2026-06-16T18:29:47.996485
000803,sz,山高环能,7.14,7.31,7.32,7.35,7.06,-0.17,-2.33,2.25,72.74,2.24,33.29,,8.04,6.58,-25.08,7.35,32.83,109.88,2026-06-16T18:29:47.996485
000807,sz,云铝股份,25.38,26.90,26.40,26.40,25.31,-1.52,-5.65,3.51,10.14,2.56,880.17,,29.59,24.21,-16.95,26.40,880.16,14.54,2026-06-16T18:29:47.996485
000809,sz,和展能源,3.92,4.02,3.98,3.99,3.81,-0.10,-2.49,4.11,-73.53,1.22,32.33,,4.42,3.62,4.53,3.99,32.33,-52.22,2026-06-16T18:29:47.996485
000810,sz,创维数字,11.57,10.82,10.82,11.77,10.75,0.75,6.93,3.41,51.70,2.05,133.08,,11.90,9.74,3.30,11.77,128.50,73.99,2026-06-16T18:29:47.996485
000811,sz,冰轮环境,33.20,33.85,34.46,34.78,32.66,-0.65,-1.92,5.29,56.05,5.04,329.50,,37.24,30.47,76.60,34.78,324.83,58.38,2026-06-16T18:29:47.996485
000812,sz,陕西金叶,3.42,3.49,3.50,3.51,3.39,-0.07,-2.01,1.63,-11.06,1.73,25.87,,3.84,3.14,-19.53,3.51,25.86,-11.38,2026-06-16T18:29:47.996485
000813,sz,德展健康,3.03,3.08,3.10,3.10,3.02,-0.05,-1.62,1.14,-17.76,1.38,63.54,,3.39,2.77,-14.16,3.10,63.53,-18.40,2026-06-16T18:29:47.996485
000815,sz,美利云,16.30,16.01,16.06,16.51,15.70,0.29,1.81,7.93,145.53,8.05,113.33,,17.61,14.41,-7.18,16.51,113.33,170.09,2026-06-16T18:29:47.996485
000816,sz,智慧农业,2.50,2.53,2.51,2.52,2.45,-0.03,-1.19,1.44,-48.54,1.86,36.18,,2.78,2.28,-29.97,2.52,35.99,-52.84,2026-06-16T18:29:47.996485
000818,sz,航锦科技,12.92,12.85,12.80,13.07,12.52,0.07,0.54,2.72,-60.01,3.90,85.27,,14.14,11.57,-46.43,13.07,85.04,-55.70,2026-06-16T18:29:47.996485
000819,sz,岳阳兴长,13.58,13.37,13.55,13.95,13.41,0.21,1.57,1.56,-79.80,2.41,50.18,,14.71,12.03,-11.93,13.95,49.64,-96.37,2026-06-16T18:29:47.996485
000820,sz,*ST节能,3.08,3.07,3.12,3.12,3.02,0.01,0.33,1.64,-31.45,23.15,19.91,,3.22,2.92,-12.75,3.12,9.15,-31.10,2026-06-16T18:29:47.996485
000821,sz,ST京机,9.09,9.05,9.04,9.20,8.89,0.04,0.44,1.41,44.93,1.36,56.62,,9.50,8.60,-30.40,9.20,54.96,28.65,2026-06-16T18:29:47.996485
000822,sz,山东海化,4.57,4.65,4.63,4.66,4.53,-0.08,-1.72,1.28,-2.92,1.09,40.91,,5.12,4.19,-27.80,4.66,40.91,-2.95,2026-06-16T18:29:47.996485
000823,sz,超声电子,20.10,20.09,19.87,20.67,19.60,0.01,0.05,18.61,55.91,2.55,119.46,,22.10,18.08,24.69,20.67,119.46,53.70,2026-06-16T18:29:47.996485
000825,sz,太钢不锈,3.86,3.86,3.87,3.92,3.82,0.00,0.00,0.58,-189.16,0.67,219.88,,4.25,3.47,-18.24,3.92,219.88,426.71,2026-06-16T18:29:47.996485
